episode,reward,steps,mode,seed
84,699.8599999999996,34,fixed,8
85,595.3499999999999,15,fixed,8
86,660.34,36,fixed,8
87,639.3899999999996,21,fixed,8
88,1316.6100000000006,49,fixed,8
89,952.4900000000004,31,fixed,8
90,939.6900000000004,31,fixed,8
91,1401.0399999999986,66,fixed,8
92,849.4199999999996,38,fixed,8
93,851.85,45,fixed,8
94,729.8900000000001,41,fixed,8
95,546.4299999999998,27,fixed,8
96,1212.7599999999998,54,fixed,8
97,523.5699999999999,13,fixed,8
98,1187.2100000000005,39,fixed,8
99,579.9600000000003,24,fixed,8
100,1213.3599999999997,44,fixed,8
101,974.89,31,fixed,8
102,705.31,19,fixed,8
103,862.3800000000005,42,fixed,8
104,523.87,23,fixed,8
105,842.1300000000005,27,fixed,8
106,937.3300000000004,27,fixed,8
107,1039.17,33,fixed,8
108,1048.34,26,fixed,8
109,1149.4700000000007,53,fixed,8
110,1604.4599999999978,74,fixed,8
111,1321.29,51,fixed,8
112,667.8199999999999,28,fixed,8
113,639.2999999999997,20,fixed,8
114,844.51,39,fixed,8
115,753.9599999999999,24,fixed,8
116,827.01,29,fixed,8
117,1575.789999999999,61,fixed,8
118,1331.8499999999997,65,fixed,8
119,898.5100000000002,49,fixed,8
120,619.7199999999996,28,fixed,8
121,1048.9500000000005,35,fixed,8
122,771.6600000000002,34,fixed,8
123,732.17,33,fixed,8
124,764.35,25,fixed,8
125,579.98,22,fixed,8
126,965.3700000000003,33,fixed,8
127,864.7400000000007,46,fixed,8
128,734.2599999999998,34,fixed,8
129,748.1300000000002,27,fixed,8
130,937.11,29,fixed,8
131,769.4900000000002,31,fixed,8
132,784.8100000000004,39,fixed,8
133,580.37,23,fixed,8
134,866.5500000000001,35,fixed,8
135,981.84,36,fixed,8
136,753.67,23,fixed,8
137,1281.2199999999998,58,fixed,8
138,866.91,29,fixed,8
139,558.1599999999999,24,fixed,8
140,734.3099999999996,39,fixed,8
141,1262.2800000000009,52,fixed,8
142,731.0600000000001,34,fixed,8
143,827.8899999999998,31,fixed,8
144,954.87,33,fixed,8
145,788.5699999999998,33,fixed,8
146,1110.6500000000003,35,fixed,8
147,1001.11,39,fixed,8
148,865.7,30,fixed,8
149,1014.6700000000004,43,fixed,8
150,694.56,24,fixed,8
151,764.8000000000002,20,fixed,8
152,1951.5499999999963,95,fixed,8
153,1233.08,42,fixed,8
154,1070.5700000000006,43,fixed,8
155,640.5599999999997,24,fixed,8
156,863.95,25,fixed,8
157,712.49,31,fixed,8
158,861.4000000000002,40,fixed,8
159,1485.719999999999,68,fixed,8
160,582.2099999999998,19,fixed,8
161,885.8500000000001,35,fixed,8
162,1382.9699999999991,63,fixed,8
163,655.4,30,fixed,8
164,541.0,20,fixed,8
165,1092.3600000000006,44,fixed,8
166,819.6100000000002,39,fixed,8
167,653.05,25,fixed,8
168,830.2200000000001,38,fixed,8
169,1059.5800000000004,72,fixed,8
170,469.1700000000001,23,fixed,8
171,818.0900000000001,31,fixed,8
172,1183.3900000000003,41,fixed,8
173,1000.0400000000004,46,fixed,8
174,765.4800000000002,32,fixed,8
175,918.9900000000002,21,fixed,8
176,650.6400000000001,26,fixed,8
177,770.1099999999999,29,fixed,8
178,990.5900000000004,31,fixed,8
179,950.92,28,fixed,8
180,709.52,18,fixed,8
181,1245.04,56,fixed,8
182,939.47,53,fixed,8
183,1155.3500000000008,55,fixed,8
184,778.9599999999997,44,fixed,8
185,829.2700000000001,33,fixed,8
186,1173.1200000000003,58,fixed,8
187,1107.1000000000004,30,fixed,8
188,701.3699999999995,33,fixed,8
189,1557.9699999999991,73,fixed,8
190,886.4499999999999,35,fixed,8
191,1408.48,42,fixed,8
192,637.5399999999998,16,fixed,8
193,1546.4999999999986,60,fixed,8
194,819.4300000000002,27,fixed,8
195,642.0999999999998,30,fixed,8
196,996.2800000000004,42,fixed,8
197,659.1199999999999,38,fixed,8
198,730.08,32,fixed,8
199,784.2300000000004,27,fixed,8
200,637.53,17,fixed,8
201,695.4299999999998,27,fixed,8
202,1008.4600000000004,34,fixed,8
203,881.7600000000004,34,fixed,8
204,617.2599999999998,24,fixed,8
205,1262.2300000000005,37,fixed,8
206,802.9200000000002,28,fixed,8
207,1124.7200000000005,48,fixed,8
208,641.0699999999997,33,fixed,8
209,747.99,21,fixed,8
210,598.1699999999998,23,fixed,8
211,1057.480000000001,42,fixed,8
212,993.88,32,fixed,8
213,1152.3700000000006,43,fixed,8
214,930.07,43,fixed,8
215,1350.2000000000007,70,fixed,8
216,527.1899999999998,21,fixed,8
217,718.3399999999998,46,fixed,8
218,882.6600000000003,34,fixed,8
219,794.8600000000001,24,fixed,8
220,779.3100000000003,29,fixed,8
221,580.0399999999998,16,fixed,8
222,1075.1300000000003,47,fixed,8
223,1530.4999999999995,80,fixed,8
224,669.0900000000003,31,fixed,8
225,1430.489999999999,51,fixed,8
226,1142.6400000000008,46,fixed,8
227,1489.5999999999972,80,fixed,8
228,1050.5300000000002,27,fixed,8
229,1215.0400000000006,46,fixed,8
230,1180.3500000000006,35,fixed,8
231,985.9099999999996,49,fixed,8
232,881.4300000000004,27,fixed,8
233,1048.2300000000002,27,fixed,8
234,1098.94,66,fixed,8
235,686.7399999999999,26,fixed,8
236,768.3299999999998,27,fixed,8
237,710.7900000000001,21,fixed,8
238,979.5600000000004,34,fixed,8
239,1420.6600000000003,34,fixed,8
240,1053.4900000000007,31,fixed,8
241,1070.69,31,fixed,8
242,938.8600000000004,34,fixed,8
243,1153.3700000000008,63,fixed,8
244,1156.0600000000004,44,fixed,8
245,955.42,28,fixed,8
246,1024.4200000000003,28,fixed,8
247,1288.1000000000008,80,fixed,8
248,831.7199999999997,38,fixed,8
249,1273.4100000000008,59,fixed,8
250,1963.079999999998,72,fixed,8
251,781.0700000000003,23,fixed,8
252,1830.3199999999988,58,fixed,8
253,1192.500000000001,50,fixed,8
254,953.5700000000004,33,fixed,8
255,750.1399999999999,26,fixed,8
256,537.8000000000001,20,fixed,8
257,900.35,45,fixed,8
258,1548.6199999999994,58,fixed,8
259,861.1599999999997,34,fixed,8
260,582.1799999999998,22,fixed,8
261,1393.7400000000002,46,fixed,8
262,633.76,24,fixed,8
263,636.93,17,fixed,8
264,694.6199999999997,18,fixed,8
265,1461.33,57,fixed,8
266,806.9900000000004,21,fixed,8
267,1524.9599999999996,44,fixed,8
268,580.5800000000002,22,fixed,8
269,835.1499999999997,45,fixed,8
270,942.01,29,fixed,8
271,941.0800000000002,32,fixed,8
272,1557.9999999999984,100,fixed,8
273,808.7100000000003,39,fixed,8
274,882.3200000000004,38,fixed,8
275,1352.2900000000004,61,fixed,8
276,877.7000000000003,30,fixed,8
277,757.9099999999995,29,fixed,8
278,1046.2400000000002,46,fixed,8
279,706.3400000000001,16,fixed,8
280,937.9400000000004,36,fixed,8
281,629.4999999999999,30,fixed,8
282,769.9999999999998,30,fixed,8
283,1120.2600000000004,34,fixed,8
284,1036.5600000000004,34,fixed,8
285,884.3400000000004,36,fixed,8
286,711.7299999999999,27,fixed,8
287,999.8200000000004,48,fixed,8
288,711.2000000000003,30,fixed,8
289,989.7000000000004,30,fixed,8
290,1043.5900000000006,41,fixed,8
291,1297.3200000000006,38,fixed,8
292,896.6200000000003,38,fixed,8
293,1520.8699999999994,63,fixed,8
294,1010.97,33,fixed,8
295,877.3700000000001,23,fixed,8
296,954.8000000000004,30,fixed,8
297,931.0,40,fixed,8
298,1555.3899999999994,51,fixed,8
299,691.7700000000001,23,fixed,8
300,1053.1700000000003,33,fixed,8
301,1274.229999999999,37,fixed,8
302,1124.739999999999,46,fixed,8
303,970.0400000000004,36,fixed,8
304,693.3199999999999,18,fixed,8
305,578.4599999999999,14,fixed,8
306,863.3900000000001,21,fixed,8
307,1231.8700000000003,53,fixed,8
308,803.61,29,fixed,8
309,1046.1300000000006,37,fixed,8
310,807.0700000000002,23,fixed,8
311,1126.1300000000006,37,fixed,8
312,710.2099999999999,19,fixed,8
313,982.7500000000005,35,fixed,8
314,1149.2100000000005,39,fixed,8
315,693.9800000000002,32,fixed,8
316,710.8500000000004,35,fixed,8
317,638.8699999999999,23,fixed,8
318,979.69,51,fixed,8
319,1564.7299999999996,67,fixed,8
320,1145.0100000000011,49,fixed,8
321,1469.9500000000005,55,fixed,8
322,860.8700000000005,33,fixed,8
323,668.4799999999999,22,fixed,8
324,1164.1200000000003,38,fixed,8
325,753.0599999999997,24,fixed,8
326,926.03,37,fixed,8
327,1073.0300000000009,47,fixed,8
328,769.3600000000001,34,fixed,8
329,1051.4800000000002,32,fixed,8
330,845.8699999999999,33,fixed,8
331,919.4800000000002,22,fixed,8
332,671.4699999999998,23,fixed,8
333,653.5300000000001,27,fixed,8
334,1058.9100000000003,39,fixed,8
335,1037.5200000000002,28,fixed,8
336,978.0300000000004,27,fixed,8
337,750.8599999999998,24,fixed,8
338,1564.2699999999982,93,fixed,8
339,652.9099999999999,19,fixed,8
340,594.53,27,fixed,8
341,1564.059999999999,64,fixed,8
342,798.2,30,fixed,8
343,525.2399999999998,16,fixed,8
344,1545.699999999999,60,fixed,8
345,1160.3600000000006,44,fixed,8
346,935.6600000000004,24,fixed,8
347,882.1400000000002,36,fixed,8
348,977.5300000000004,27,fixed,8
349,860.9900000000002,31,fixed,8
350,1084.4100000000008,39,fixed,8
351,941.47,33,fixed,8
352,1797.7699999999995,53,fixed,8
353,693.28,22,fixed,8
354,955.5700000000004,43,fixed,8
355,1512.88,52,fixed,8
356,1163.7600000000002,34,fixed,8
357,638.2199999999999,18,fixed,8
358,1130.7800000000002,62,fixed,8
359,670.5300000000001,27,fixed,8
360,993.4199999999996,38,fixed,8
361,1408.7200000000005,38,fixed,8
362,932.66,14,fixed,8
363,865.7100000000003,39,fixed,8
364,1544.849999999998,85,fixed,8
365,636.6200000000001,28,fixed,8
366,955.34,36,fixed,8
367,921.8900000000002,31,fixed,8
368,601.1399999999996,26,fixed,8
369,824.5800000000002,22,fixed,8
370,1086.3100000000004,39,fixed,8
371,1605.9499999999985,65,fixed,8
372,732.0299999999999,37,fixed,8
373,1956.6699999999976,93,fixed,8
374,975.88,32,fixed,8
375,1007.36,54,fixed,8
376,1673.7099999999969,79,fixed,8
377,1007.15,25,fixed,8
378,969.15,35,fixed,8
379,1269.9100000000008,49,fixed,8
380,820.92,28,fixed,8
381,1134.4600000000005,64,fixed,8
382,1166.760000000001,44,fixed,8
383,1354.309999999999,49,fixed,8
384,743.1699999999998,33,fixed,8
385,919.0500000000004,25,fixed,8
386,863.9500000000003,25,fixed,8
387,888.28,42,fixed,8
388,1127.64,36,fixed,8
389,641.1600000000003,34,fixed,8
390,1051.3000000000002,30,fixed,8
391,712.8999999999997,30,fixed,8
392,768.0300000000001,27,fixed,8
393,1255.240000000001,46,fixed,8
394,897.6900000000004,31,fixed,8
395,1276.0300000000009,37,fixed,8
396,688.54,26,fixed,8
397,924.86,34,fixed,8
398,810.7,30,fixed,8
399,1969.309999999998,79,fixed,8
400,785.4599999999999,24,fixed,8
401,880.6300000000003,27,fixed,8
402,729.3199999999998,28,fixed,8
403,1004.11,49,fixed,8
404,807.81,19,fixed,8
405,1050.7399999999998,36,fixed,8
406,1333.35,35,fixed,8
407,1227.5400000000004,46,fixed,8
408,1384.199999999999,70,fixed,8
409,828.3799999999999,32,fixed,8
410,727.0300000000001,37,fixed,8
411,1037.91,39,fixed,8
412,2124.1299999999974,77,fixed,8
413,769.22,28,fixed,8
414,694.4999999999998,20,fixed,8
415,525.3699999999999,23,fixed,8
416,1035.8300000000004,27,fixed,8
417,764.7600000000002,24,fixed,8
418,666.48,32,fixed,8
419,993.7700000000004,33,fixed,8
420,1461.7699999999986,63,fixed,8
421,655.22,28,fixed,8
422,1266.4699999999998,43,fixed,8
423,1085.5299999999995,37,fixed,8
424,696.3,30,fixed,8
425,1270.6900000000005,41,fixed,8
426,1149.9000000000003,30,fixed,8
427,759.8400000000004,36,fixed,8
428,764.1600000000003,24,fixed,8
429,1166.8200000000006,38,fixed,8
430,772.7200000000001,48,fixed,8
431,866.32,28,fixed,8
432,879.8300000000002,27,fixed,8
433,920.6600000000004,24,fixed,8
434,804.0800000000002,32,fixed,8
435,634.15,15,fixed,8
436,1028.2100000000005,69,fixed,8
437,1208.7400000000002,36,fixed,8
438,837.6800000000002,52,fixed,8
439,892.67,33,fixed,8
440,692.4399999999998,36,fixed,8
441,862.69,21,fixed,8
442,1520.6799999999994,62,fixed,8
443,1472.1499999999996,85,fixed,8
444,1012.0099999999998,49,fixed,8
445,861.4100000000001,19,fixed,8
446,881.0700000000003,33,fixed,8
447,1412.61,49,fixed,8
448,636.62,18,fixed,8
449,921.4000000000002,30,fixed,8
450,728.3200000000004,28,fixed,8
451,1338.8399999999992,66,fixed,8
452,1542.8999999999992,50,fixed,8
453,785.0300000000002,27,fixed,8
454,546.8399999999997,26,fixed,8
455,1319.9199999999987,68,fixed,8
456,650.22,18,fixed,8
457,1666.519999999999,78,fixed,8
458,1165.96,34,fixed,8
459,525.2399999999998,16,fixed,8
460,1182.15,35,fixed,8
461,1110.9700000000007,43,fixed,8
462,1417.019999999999,68,fixed,8
463,1020.2900000000006,51,fixed,8
464,1160.4000000000003,40,fixed,8
465,696.7699999999998,23,fixed,8
466,733.1799999999997,32,fixed,8
467,920.5400000000004,26,fixed,8
468,804.7900000000001,21,fixed,8
469,903.35,45,fixed,8
470,1145.2400000000002,46,fixed,8
471,823.53,27,fixed,8
472,635.32,18,fixed,8
473,675.7099999999997,29,fixed,8
474,1145.6300000000006,27,fixed,8
475,1637.5099999999989,69,fixed,8
476,917.77,23,fixed,8
477,758.3299999999996,37,fixed,8
478,1356.3300000000004,47,fixed,8
479,1245.0600000000004,44,fixed,8
480,747.8700000000001,33,fixed,8
481,580.1399999999999,16,fixed,8
482,968.9,40,fixed,8
483,1186.4700000000007,43,fixed,8
484,1052.3800000000006,32,fixed,8
485,1049.8000000000004,30,fixed,8
486,899.6600000000003,34,fixed,8
487,955.9600000000006,34,fixed,8
488,1605.6899999999996,61,fixed,8
489,1107.2200000000005,28,fixed,8
490,1146.3600000000004,34,fixed,8
491,977.8900000000004,31,fixed,8
492,1098.7200000000012,68,fixed,8
493,862.34,26,fixed,8
494,839.1800000000001,32,fixed,8
495,1109.69,31,fixed,8
496,650.8999999999999,20,fixed,8
497,1489.0899999999997,41,fixed,8
498,1483.8699999999994,43,fixed,8
499,747.02,18,fixed,8
500,978.6900000000004,31,fixed,8
501,708.23,27,fixed,8
502,751.5999999999999,20,fixed,8
503,819.1900000000002,21,fixed,8
504,1853.099999999998,90,fixed,8
505,1885.499999999999,70,fixed,8
506,748.66,14,fixed,8
507,1052.73,27,fixed,8
508,1241.7900000000004,41,fixed,8
509,1044.5300000000002,27,fixed,8
510,708.95,15,fixed,8
511,830.6699999999998,33,fixed,8
512,1673.6699999999987,63,fixed,8
513,690.9,10,fixed,8
514,1102.6200000000006,48,fixed,8
515,840.5800000000003,32,fixed,8
516,1719.679999999999,62,fixed,8
517,881.8100000000003,29,fixed,8
518,1133.3100000000013,79,fixed,8
519,695.9999999999998,20,fixed,8
520,807.03,17,fixed,8
521,972.34,36,fixed,8
522,1051.6700000000003,33,fixed,8
523,764.2100000000002,19,fixed,8
524,522.8899999999999,11,fixed,8
525,1233.7900000000009,51,fixed,8
526,1634.0899999999988,71,fixed,8
527,712.84,26,fixed,8
528,752.1799999999998,22,fixed,8
529,1221.0100000000002,39,fixed,8
530,755.2200000000001,28,fixed,8
531,1105.3300000000006,47,fixed,8
532,879.16,34,fixed,8
533,866.64,26,fixed,8
534,1006.2000000000002,30,fixed,8
535,655.9799999999999,22,fixed,8
536,692.1400000000001,16,fixed,8
537,764.3499999999999,35,fixed,8
538,995.3000000000002,30,fixed,8
539,524.52,18,fixed,8
540,1128.3500000000004,45,fixed,8
541,849.7999999999998,40,fixed,8
542,1104.1300000000006,47,fixed,8
543,1464.959999999999,64,fixed,8
544,997.6400000000002,36,fixed,8
545,1235.4499999999998,55,fixed,8
546,1098.3800000000006,42,fixed,8
547,914.54,16,fixed,8
548,691.7600000000001,14,fixed,8
549,746.9100000000001,19,fixed,8
550,633.8399999999999,16,fixed,8
551,1554.7399999999989,56,fixed,8
552,1051.5300000000004,27,fixed,8
553,866.8900000000006,31,fixed,8
554,868.9000000000002,30,fixed,8
555,990.2100000000004,49,fixed,8
556,806.7700000000003,23,fixed,8
557,845.24,36,fixed,8
558,1105.7300000000002,27,fixed,8
559,724.7400000000001,36,fixed,8
560,695.7999999999997,20,fixed,8
561,742.6400000000001,36,fixed,8
562,708.8900000000002,21,fixed,8
563,711.7399999999999,26,fixed,8
564,918.9700000000004,23,fixed,8
565,770.6100000000001,29,fixed,8
566,881.7800000000004,32,fixed,8
567,974.0200000000006,48,fixed,8
568,1244.5200000000004,48,fixed,8
569,1448.7399999999998,66,fixed,8
570,753.64,26,fixed,8
571,991.8500000000004,25,fixed,8
572,765.51,29,fixed,8
573,918.4800000000002,22,fixed,8
574,772.7499999999999,35,fixed,8
575,1578.2799999999995,42,fixed,8
576,713.35,35,fixed,8
577,862.8100000000001,19,fixed,8
578,1330.41,39,fixed,8
579,879.3200000000002,28,fixed,8
580,749.3200000000002,18,fixed,8
581,1685.2399999999989,56,fixed,8
582,1350.2400000000002,46,fixed,8
583,1095.8400000000006,36,fixed,8
584,1491.2399999999998,46,fixed,8
585,1556.9799999999996,52,fixed,8
586,2039.4999999999973,100,fixed,8
587,1753.579999999999,72,fixed,8
588,920.67,33,fixed,8
589,1960.399999999998,100,fixed,8
590,1897.8299999999972,97,fixed,8
591,1476.4299999999998,47,fixed,8
592,866.7599999999999,24,fixed,8
593,839.8000000000002,30,fixed,8
594,1138.2800000000002,32,fixed,8
595,1435.9699999999998,53,fixed,8
596,1548.679999999999,72,fixed,8
597,747.1300000000001,27,fixed,8
598,940.18,32,fixed,8
599,766.68,32,fixed,8
