tag,seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
a,9,Random,20,0,9,69.65,mastery,16.952,90.314
a,9,Random,21,0,35,65.75,timeout,17.773,89.198
a,9,Random,22,0,14,63.9,mastery,17.609,88.098
a,9,Random,23,0,24,71.4,mastery,17.875,87.402
a,9,Random,24,0,4,61.4,mastery,17.32,86.362
a,9,Random,25,0,15,37.75,mastery,17.231,84.492
a,9,Random,26,0,18,48.3,mastery,17.259,83.152
a,9,Random,27,0,10,96.5,mastery,17.0,83.629
a,9,Random,28,0,4,61.4,mastery,16.552,82.862
a,9,Random,29,0,9,81.65,mastery,16.3,82.822
a,9,Random,30,0,35,86.75,timeout,16.903,82.948
a,9,Random,31,0,35,112.75,timeout,17.469,83.88
a,9,Random,32,0,10,91.5,mastery,17.242,84.111
a,9,Random,33,0,15,37.75,mastery,17.176,82.747
a,9,Random,34,0,9,62.65,mastery,16.943,82.173
a,9,Random,35,0,14,111.9,mastery,16.861,82.999
a,9,Random,36,0,9,65.65,mastery,16.649,82.53
a,9,Random,37,0,16,64.6,mastery,16.632,82.058
a,9,Random,38,0,16,63.6,mastery,16.615,81.585
a,9,Random,39,0,12,94.2,mastery,16.5,81.9
a,9,Random,40,0,32,38.2,mastery,16.878,80.834
a,9,Random,41,0,20,48.0,mastery,16.952,80.052
a,9,Random,42,0,10,48.5,mastery,16.791,79.319
a,9,Random,43,0,13,80.05,mastery,16.705,79.335
a,9,Random,44,0,18,74.3,mastery,16.733,79.223
a,9,Random,45,0,14,32.9,mastery,16.674,78.216
a,9,Random,46,0,7,61.95,mastery,16.468,77.87
a,9,Random,47,0,7,54.95,mastery,16.271,77.393
a,9,Random,48,0,5,51.25,mastery,16.041,76.859
a,9,Random,49,1,9,64.65,mastery,15.9,76.615
a,9,SARSA,0,0,9,64.65,mastery,9.0,64.65
a,9,SARSA,1,0,4,61.4,mastery,6.5,63.025
a,9,SARSA,2,0,5,59.25,mastery,6.0,61.767
a,9,SARSA,3,0,8,54.8,mastery,6.5,60.025
a,9,SARSA,4,0,5,59.25,mastery,6.2,59.87
a,9,SARSA,5,0,9,50.65,mastery,6.667,58.333
a,9,SARSA,6,0,4,61.4,mastery,6.286,58.771
a,9,SARSA,7,0,4,61.4,mastery,6.0,59.1
a,9,SARSA,8,0,11,60.35,mastery,6.556,59.239
a,9,SARSA,9,0,18,43.3,mastery,7.7,57.645
a,9,SARSA,10,0,6,59.1,mastery,7.545,57.777
a,9,SARSA,11,0,5,59.25,mastery,7.333,57.9
a,9,SARSA,12,0,7,54.95,mastery,7.308,57.673
a,9,SARSA,13,0,10,54.5,mastery,7.5,57.446
a,9,SARSA,14,0,35,137.75,timeout,9.333,62.8
a,9,SARSA,15,0,7,54.95,mastery,9.188,62.309
a,9,SARSA,16,0,8,59.8,mastery,9.118,62.162
a,9,SARSA,17,0,5,59.25,mastery,8.889,62.0
a,9,SARSA,18,0,5,59.25,mastery,8.684,61.855
a,9,SARSA,19,0,9,57.65,mastery,8.7,61.645
a,9,SARSA,20,0,4,61.4,mastery,8.476,61.633
a,9,SARSA,21,0,7,54.95,mastery,8.409,61.33
a,9,SARSA,22,0,4,61.4,mastery,8.217,61.333
a,9,SARSA,23,0,8,64.8,mastery,8.208,61.477
a,9,SARSA,24,0,8,52.8,mastery,8.2,61.13
a,9,SARSA,25,0,10,48.5,mastery,8.269,60.644
a,9,SARSA,26,0,6,71.1,mastery,8.185,61.031
a,9,SARSA,27,0,11,94.35,mastery,8.286,62.221
a,9,SARSA,28,0,6,57.1,mastery,8.207,62.045
a,9,SARSA,29,0,7,54.95,mastery,8.167,61.808
a,9,SARSA,30,0,21,123.85,mastery,8.581,63.81
a,9,SARSA,31,0,35,144.75,timeout,9.406,66.339
a,9,SARSA,32,0,18,159.3,mastery,9.667,69.156
a,9,SARSA,33,0,5,61.25,mastery,9.529,68.924
a,9,SARSA,34,0,7,54.95,mastery,9.457,68.524
a,9,SARSA,35,0,6,57.1,mastery,9.361,68.207
a,9,SARSA,36,0,11,56.35,mastery,9.405,67.886
a,9,SARSA,37,0,8,54.8,mastery,9.368,67.542
a,9,SARSA,38,0,7,54.95,mastery,9.308,67.219
a,9,SARSA,39,0,20,131.0,mastery,9.575,68.814
a,9,SARSA,40,0,6,59.1,mastery,9.488,68.577
a,9,SARSA,41,0,10,55.5,mastery,9.5,68.265
a,9,SARSA,42,0,8,61.8,mastery,9.465,68.115
a,9,SARSA,43,0,7,54.95,mastery,9.409,67.816
a,9,SARSA,44,0,17,81.45,mastery,9.578,68.119
a,9,SARSA,45,0,8,69.8,mastery,9.543,68.155
a,9,SARSA,46,0,20,148.0,mastery,9.766,69.854
a,9,SARSA,47,0,4,61.4,mastery,9.646,69.678
a,9,SARSA,48,0,5,59.25,mastery,9.551,69.465
a,9,SARSA,49,1,12,51.2,mastery,9.6,69.1
